,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
762,Khun Pa-Oh Gems & Jewellery,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,45387895.41,0.0,45387895.41,44886483.07,0.0,44886483.07,501412.3399999961,Not material difference < 5 Million Kyats
763,Khun Pa-Oh Gems & Jewellery,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
764,Khun Pa-Oh Gems & Jewellery,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
765,Khun Pa-Oh Gems & Jewellery,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
766,Khun Pa-Oh Gems & Jewellery,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,46220643.04,-46220643.04,0.0,0.0,0.0,0.0,0.0,
767,Khun Pa-Oh Gems & Jewellery,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,2312246.0,0.0,2312246.0,2312246.0,0.0,2312246.0,0.0,
768,Khun Pa-Oh Gems & Jewellery,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
769,Khun Pa-Oh Gems & Jewellery,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770,Khun Pa-Oh Gems & Jewellery,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,355576938.85999995,-355576938.85999995,0.0,0.0,
771,Khun Pa-Oh Gems & Jewellery,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
772,Khun Pa-Oh Gems & Jewellery,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,46220643.04,46220643.04,73537723.03999999,0.0,73537723.03999999,-27317079.999999993,Tax not reported by the extractive company
773,Khun Pa-Oh Gems & Jewellery,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
774,Khun Pa-Oh Gems & Jewellery,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
775,Khun Pa-Oh Gems & Jewellery,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
776,Kachin National Development,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,390.0,0.0,390.0,0.0,0.0,0.0,390.0,Tax not reported by the Govt Body
777,Kachin National Development,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,752922281.54,-710076161.54,42846120.0,42842100.0,0.0,42842100.0,4020.0,Not material difference < 5 Million Kyats
778,Kachin National Development,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,42846120.0,-42846120.0,0.0,0.0,0.0,0.0,0.0,
779,Kachin National Development,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,752922281.54,752922281.54,763668300.81,0.0,763668300.81,-10746019.26999998,Tax not reported by the extractive company
780,Kachin National Development,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,150656770.54999998,0.0,150656770.54999998,146432560.56,0.0,146432560.56,4224209.98999998,Not material difference < 5 Million Kyats
781,Kachin National Development,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,62757171.62,0.0,62757171.62,62757171.62,0.0,62757171.62,0.0,
782,Kachin National Development,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,334800000.0,0.0,334800000.0,-334800000.0,Tax not reported by the extractive company
783,Kachin National Development,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,38414736.36,-19587836.84,18826899.52,18826899.52,0.0,18826899.52,0.0,
784,Kachin National Development,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
785,Kachin National Development,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
786,Kachin National Development,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
787,Kachin National Development,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
788,Kachin National Development,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
789,Kachin National Development,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
790,Kachin National Development,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
791,Kachin National Development,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,146432560.56,-146432560.56,0.0,0.0,
792,Kachin National Development,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
793,Kachin National Development,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,19587836.84,19587836.84,20810229.52,0.0,20810229.52,-1222392.6799999997,Not material difference < 5 Million Kyats
794,Kachin National Development,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
795,Kachin National Development,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
796,Kachin National Development,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
797,Silver Elephant Gems ,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
798,Silver Elephant Gems ,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,10938660.0,0.0,10938660.0,-10938660.0,Tax not reported by the extractive company
799,Silver Elephant Gems ,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
800,Silver Elephant Gems ,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1765016790.6799998,0.0,1765016790.6799998,1697009907.4499998,0.0,1697009907.4499998,68006883.23000002,Tax not reported by the Govt Body
801,Silver Elephant Gems ,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,336708464.95,0.0,336708464.95,336708464.95,0.0,336708464.95,0.0,
802,Silver Elephant Gems ,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,144303447.85999998,0.0,144303447.85999998,144303447.85999998,0.0,144303447.85999998,0.0,
803,Silver Elephant Gems ,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
804,Silver Elephant Gems ,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,45026324.199999996,0.0,45026324.199999996,43291538.29,0.0,43291538.29,1734785.9099999964,Not material difference < 5 Million Kyats
805,Silver Elephant Gems ,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
806,Silver Elephant Gems ,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
807,Silver Elephant Gems ,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
808,Silver Elephant Gems ,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,87282282.22999999,0.0,87282282.22999999,-87282282.22999999,Tax not reported by the extractive company
809,Silver Elephant Gems ,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,1490871.0,0.0,1490871.0,-1490871.0,Not material difference < 5 Million Kyats
810,Silver Elephant Gems ,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
811,Silver Elephant Gems ,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
812,Silver Elephant Gems ,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
813,Silver Elephant Gems ,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
814,Silver Elephant Gems ,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,45026324.199999996,0.0,45026324.199999996,-45026324.199999996,Tax not reported by the extractive company
815,Silver Elephant Gems ,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
816,Silver Elephant Gems ,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
817,Silver Elephant Gems ,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
818,Myo Nwe Gems & Jewellery,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
819,Myo Nwe Gems & Jewellery,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,83885190.0,0.0,83885190.0,57966900.0,0.0,57966900.0,25918290.0,Tax not reported by the Govt Body
820,Myo Nwe Gems & Jewellery,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
821,Myo Nwe Gems & Jewellery,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1306647170.1599998,0.0,1306647170.1599998,1233234850.4099998,0.0,1233234850.4099998,73412319.75,Tax not reported by the Govt Body
822,Myo Nwe Gems & Jewellery,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,739420683.43,0.0,739420683.43,739420683.43,0.0,739420683.43,0.0,
823,Myo Nwe Gems & Jewellery,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,403662928.53999996,-86767810.0,316895118.53999996,316895118.53999996,0.0,316895118.53999996,0.0,
824,Myo Nwe Gems & Jewellery,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,141124000.0,0.0,141124000.0,-141124000.0,Tax not reported by the extractive company
825,Myo Nwe Gems & Jewellery,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,26589971.979999997,0.0,26589971.979999997,25718169.619999997,0.0,25718169.619999997,871802.3599999994,Not material difference < 5 Million Kyats
826,Myo Nwe Gems & Jewellery,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
827,Myo Nwe Gems & Jewellery,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
828,Myo Nwe Gems & Jewellery,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
829,Myo Nwe Gems & Jewellery,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
830,Myo Nwe Gems & Jewellery,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,4250392.0,0.0,4250392.0,300000.0,0.0,300000.0,3950392.0,Not material difference < 5 Million Kyats
831,Myo Nwe Gems & Jewellery,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
832,Myo Nwe Gems & Jewellery,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,13809260.0,0.0,13809260.0,14579862.0,0.0,14579862.0,-770602.0,Not material difference < 5 Million Kyats
833,Myo Nwe Gems & Jewellery,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
834,Myo Nwe Gems & Jewellery,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
835,Myo Nwe Gems & Jewellery,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,86767810.0,86767810.0,172161399.63,0.0,172161399.63,-85393589.63,Tax not reported by the extractive company
836,Myo Nwe Gems & Jewellery,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
837,Myo Nwe Gems & Jewellery,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
838,Myo Nwe Gems & Jewellery,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
839,Shining Star Light Gems & Jewellery (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
840,Shining Star Light Gems & Jewellery (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,22242100.0,0.0,22242100.0,50024100.0,0.0,50024100.0,-27782000.0,Tax not reported by the extractive company
841,Shining Star Light Gems & Jewellery (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
842,Shining Star Light Gems & Jewellery (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,722099280.76,0.0,722099280.76,867775672.53,0.0,867775672.53,-145676391.76999998,Tax not reported by the extractive company
843,Shining Star Light Gems & Jewellery (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,767742921.66,767742921.66,763780756.31,0.0,763780756.31,3962165.350000024,Not material difference < 5 Million Kyats
844,Shining Star Light Gems & Jewellery (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1086643689.56,-767742921.66,318900767.9,327334069.91999996,0.0,327334069.91999996,-8433302.01999998,Tax not reported by the extractive company
845,Shining Star Light Gems & Jewellery (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,14000000.0,0.0,14000000.0,22000000.0,0.0,22000000.0,-8000000.0,Tax not reported by the extractive company
846,Shining Star Light Gems & Jewellery (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,18421234.259999998,0.0,18421234.259999998,17206758.14,0.0,17206758.14,1214476.1199999973,Not material difference < 5 Million Kyats
847,Shining Star Light Gems & Jewellery (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
848,Shining Star Light Gems & Jewellery (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
849,Shining Star Light Gems & Jewellery (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
850,Shining Star Light Gems & Jewellery (*),"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,70764651.1,0.0,70764651.1,-70764651.1,Tax not reported by the extractive company
851,Shining Star Light Gems & Jewellery (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,82973119.0,0.0,82973119.0,5524723.0,0.0,5524723.0,77448396.0,Tax not reported by the Govt Body
852,Shining Star Light Gems & Jewellery (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,678841883.0,0.0,678841883.0,744100951.88,-744100951.88,0.0,678841883.0,Tax not reported by the Govt Body
853,Shining Star Light Gems & Jewellery (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,100323008.0,0.0,100323008.0,0.0,0.0,0.0,100323008.0,Tax not reported by the Govt Body
854,Shining Star Light Gems & Jewellery (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
855,Shining Star Light Gems & Jewellery (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
856,Shining Star Light Gems & Jewellery (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,99148621.0,0.0,99148621.0,117094865.89999999,0.0,117094865.89999999,-17946244.89999999,Tax not reported by the extractive company
857,Shining Star Light Gems & Jewellery (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
858,Shining Star Light Gems & Jewellery (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
859,Shining Star Light Gems & Jewellery (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
860,Myanma Seinn Lei Aung Gems,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
861,Myanma Seinn Lei Aung Gems,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,15834030.0,0.0,15834030.0,-15834030.0,Tax not reported by the extractive company
862,Myanma Seinn Lei Aung Gems,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
863,Myanma Seinn Lei Aung Gems,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,14653082.729999999,0.0,14653082.729999999,1286246813.29,0.0,1286246813.29,-1271593730.56,Tax not reported by the extractive company
864,Myanma Seinn Lei Aung Gems,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1162823.0899999999,0.0,1162823.0899999999,256783589.92,0.0,256783589.92,-255620766.82999998,Tax not reported by the extractive company
865,Myanma Seinn Lei Aung Gems,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,110049929.99,0.0,110049929.99,-110049929.99,Tax not reported by the extractive company
866,Myanma Seinn Lei Aung Gems,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,498892.68,0.0,498892.68,1057160000.0,0.0,1057160000.0,-1056661107.32,Tax not reported by the extractive company
867,Myanma Seinn Lei Aung Gems,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,299839.54,0.0,299839.54,31895116.11,0.0,31895116.11,-31595276.57,Tax not reported by the extractive company
868,Myanma Seinn Lei Aung Gems,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
869,Myanma Seinn Lei Aung Gems,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
870,Myanma Seinn Lei Aung Gems,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
871,Myanma Seinn Lei Aung Gems,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
872,Myanma Seinn Lei Aung Gems,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
