Application_date_cl,Area_acre_cl,Area_km2_cl,Award_date_cl,Code/Ref,Commodity_cl,Company_Name_cl,Department,Expiry_date_cl,License_type_cl,Year,Location (Region),Location_state_cl,License_location_cl,License_location_code_1_cl,License_location_code_2_cl
,, 0.20 ,2015-11-26,0317/2013,Tin and Tungsten ,"Zabu Nagar Mining Co.,Ltd",,2016-11-25,First-come-first-serve,2016-17,,Shan,Pinlaung,Taung Kya,
,, 0.20 ,2016-02-05,0016/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2016-02-05,0017/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2016-02-05,0018/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2016-02-05,0019/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2016-02-05,0020/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2016-02-05,0021/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2016-02-05,0022/2014,Antimony,Shwe Young Myae Toe Shout Lan Kying,,2017-02-04,First-come-first-serve,2016-17,,Shan,Hopong,Sangal,
,, 0.20 ,2015-05-28,0108/2014,Lead and Associated,"Nay Young Kabar Co.,Ltd",,2016-05-27,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.20 ,2015-05-28,0109/2014,Lead and Associated,"Nay Young Kabar Co.,Ltd",,2016-05-27,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.20 ,2015-05-28,0110/2014,Lead and Associated,"Nay Young Kabar Co.,Ltd",,2016-05-27,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.20 ,2015-06-11,0027/2014,Coal,"Shaing One Mining Co.,Ltd",,2016-06-10,First-come-first-serve,2016-17,,Shan,Kyathi,Khonemix,
,, 0.20 ,2015-06-11,0028/2014,Coal,"Shaing One Mining Co.,Ltd",,2016-06-10,First-come-first-serve,2016-17,,Shan,Kyathi,Khonemix,
,, 0.20 ,2015-07-30,0122/2014,Lead and Associated,"Nay Young Kabar Co.,Ltd",,2016-07-29,First-come-first-serve,2016-17,,Shan,Yengan,Sakangyi,
,, 0.20 ,2015-08-06,0123/2014,Lead,"Pyae Shan Paing Mining Co.,Ltd",,2016-08-05,First-come-first-serve,2016-17,,Shan,Kalaw,Baw Saing,
,, 0.20 ,2015-09-10,0131/2014,Lead,"Shwe Tite Aung Mining Co.,Ltd",,2016-09-09,First-come-first-serve,2016-17,,Shan,Kalaw,Dotehtoeyae,
,, 0.20 ,2015-09-10,0132/2014,Lead,"Shwe Tite Aung Mining Co.,Ltd",,2016-09-09,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.20 ,2015-10-09,0149/2014,Lead,"Htee Day Star Co.,Ltd",,2016-10-08,First-come-first-serve,2016-17,,Shan,Moutmal,kadogyi,
,, 1.42 ,2015-01-15,0008/2015,Coal,"Hein Myittar Mining Co.,Ltd",,2017-01-14,First-come-first-serve,2016-17,,Shan,Minekyine,owanlawe,
,, 0.17 ,2015-01-21,009/2015,Barite,San Pya Industrial Enterprise,,2016-01-20,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.10 ,2015-01-21,010/2015,Barite,San Pya Industrial Enterprise,,2016-01-20,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.07 ,2015-01-21,011/2015,Barite,San Pya Industrial Enterprise,,2016-01-20,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.20 ,2015-01-21,0010/2015,Lead,"Ma Li Ka Yadanar Co.,Ltd",,2016-01-20,First-come-first-serve,2016-17,,Shan,Kalaw,Baw Saing,
,, 0.40 ,2015-02-26,044/2015,Coal,"Ngwe Yi Pearl Mining Co.,Ltd",,2017-02-25,First-come-first-serve,2016-17,,Shan,lai lin,Minekhyine,
,, 0.50 ,2015-02-26,0042/2015,Gypsum,"Htoo International Industry Co.,Ltd ",,2017-02-25,First-come-first-serve,2016-17,,Shan,Maukmal,Nanlut,
,, 0.50 ,2015-02-26,0043/2015,Gypsum,"Htoo International Industry Co.,Ltd ",,2017-02-25,First-come-first-serve,2016-17,,Shan,Maukmal,Nanlut,
,, 0.20 ,2015-03-05,0046/2015,Coal,"Shan Kyar Minn Mining Co.,Ltd",,2016-03-04,First-come-first-serve,2016-17,,Shan,Pinlone,Naungline,
,, 0.20 ,2015-03-05,0047/2015,Coal,"Shan Kyar Minn Mining Co.,Ltd",,2016-03-04,First-come-first-serve,2016-17,,Shan,Pinlone,Naungline,
,, 0.20 ,2015-02-26,0024/2015,Tin and Tungsten Associated,"Mahar Ta Kon Co., Ltd",,2016-02-25,First-come-first-serve,2016-17,,Shan,Pekon,Thikyeit,
,, 0.20 ,2015-02-26,0025/2015,Tin and Tungsten Associated,"Mahar Ta Kon Co., Ltd",,2016-02-25,First-come-first-serve,2016-17,,Shan,Pekon,Thikyeit,
,, 0.17 ,2015-02-11,0021/2015,Lead,"Shwe Lar Taung Co., Ltd",,2016-02-10,First-come-first-serve,2016-17,,Shan,Yengan,Alae Chaung,
,, 0.10 ,2015-02-11,0022/2015,Lead,"Shwe Lar Taung Co., Ltd",,2016-02-10,First-come-first-serve,2016-17,,Shan,Yengan,Alae Chaung,
,, 0.08 ,2016-02-26,0023/2015,Antimony,"Tay Char Thaw Co.,Ltd",,2017-02-25,First-come-first-serve,2016-17,,Shan,Pintaya,Taungporgyi,
,, 0.05 ,2016-04-01,049/2015,Barite,"Eden Energy & Natural Resource Co.,Ltd",,2017-03-31,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.05 ,2016-04-01,050/2015,Barite,"Eden Energy & Natural Resource Co.,Ltd",,2017-03-31,First-come-first-serve,2016-17,,Shan,Yengan,Dotehtoeyae,
,, 0.20 ,2015-04-01,0037/2015,Tin and Tungsten Associated,"Asia Rock & Mining Co.,Ltd",,2016-03-31,First-come-first-serve,2016-17,,Shan,Kalaw,Chaungnepout,
,, 0.20 ,2016-03-05,0031/2015,Antimony,"WaNa & Son Mining Co.,Ltd",,2017-03-04,First-come-first-serve,2016-17,,Shan,Hopong,Pounglinn,
,, 0.20 ,2015-05-06,0044/2015,Antimony,"Su Yan Nagar Mining Co.,Ltd",,2016-05-05,First-come-first-serve,2016-17,,Shan,Hopong,Moutmon,
,, 0.20 ,2015-05-06,0045/2015,Antimony,"Su Yan Nagar Mining Co.,Ltd",,2016-05-05,First-come-first-serve,2016-17,,Shan,Hopong,Moutmon,
,, 0.20 ,2015-05-13,0046/2015,Lead,"Pyae Shan Paing Mining Co.,Ltd",,2016-05-12,First-come-first-serve,2016-17,,Shan,Hopong,Htee Kang,
,, 0.20 ,2015-05-13,0047/2015,Lead,"Pyae Shan Paing Mining Co.,Ltd",,2016-05-12,First-come-first-serve,2016-17,,Shan,Hopong,Htee Kang,
,, 0.20 ,2015-09-09,089/2015,Coal,"Royal Gold Diamond Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Mineshue,Higtpar,
,, 0.20 ,2015-09-09,090/2015,Coal,"Royal Gold Diamond Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Mineshue,Higtpar,
,, 0.20 ,2015-09-09,091/2015,Coal,"Royal Gold Diamond Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Mineshue,Higtpar,
,, 0.20 ,2015-09-09,092/2015,Coal,"Royal Gold Diamond Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Mineshue,Higtpar,
,, 0.20 ,2015-07-15,0067/2015,Antimony,"Myint Mo Nagar Mining Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Hopong,Pankalar,
,, 0.20 ,2015-07-15,0068/2015,Antimony,"Myint Mo Nagar Mining Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Hopong,Pankalar,
,, 0.20 ,2015-07-15,0069/2015,Antimony,"Myint Mo Nagar Mining Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Hopong,Pankalar,
,, 0.20 ,2015-07-15,0070/2015,Antimony,"Myint Mo Nagar Mining Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Hopong,Pankalar,
,, 0.20 ,2015-07-29,0076/2015,Lead,"Htet Ayeyar Co.,Ltd",,2016-07-28,First-come-first-serve,2016-17,,Shan,Yengan,HteeHlaing,
,, 0.20 ,2015-07-29,0077/2015,Lead,"Htet Ayeyar Co.,Ltd",,2016-07-28,First-come-first-serve,2016-17,,Shan,Yengan,HteeHlaing,
,, 0.20 ,2015-07-15,094/2015,Gypsum,"Shwe Sat Ku Co.,Ltd",,2016-07-14,First-come-first-serve,2016-17,,Shan,Moutmal,Nanlut,
,, 0.40 ,2015-08-19,100/2015,Coal,"Lawl Chal Nagar Mining Co.,Ltd",,2016-08-18,First-come-first-serve,2016-17,,Shan,Nansan,Lwal Yan,
,, 17.60 ,2018-10-20,0115/2015,Coal,Bliss Myanmar International,,2019-10-19,First-come-first-serve,2016-17,,Shan,Yawk Sauk,Kying Kyane,
,, 0.20 ,2015-11-04,0118/2015,Antimony,"Ruby Dragon Mining Co.,Ltd",,2016-11-03,First-come-first-serve,2016-17,,Shan,Hopong,Naungline mufate,
,, 0.20 ,2015-11-04,0119/2015,Antimony,"Ruby Dragon Mining Co.,Ltd",,2016-11-03,First-come-first-serve,2016-17,,Shan,Hopong,Naungline mufate,
,, 0.18 ,2015-11-11,0120/2015,Tin and Tungsten ,"Bio Green Co.,Ltd",,2016-11-10,First-come-first-serve,2016-17,,Shan,Pekon,Thikyeit,
,, 0.20 ,2015-11-11,0121/2015,Tin and Tungsten ,"Bio Green Co.,Ltd",,2016-11-10,First-come-first-serve,2016-17,,Shan,Pekon,Thikyeit,
,, 0.20 ,2015-11-11,0122/2015,Tin and Tungsten ,"Bio Green Co.,Ltd",,2016-11-10,First-come-first-serve,2016-17,,Shan,Pekon,Thikyeit,
,, 0.20 ,2015-11-11,146/2015,Gypsum,"Aung Sai Khan Co.,Ltd",,2016-11-10,First-come-first-serve,2016-17,,Shan,Moutmal,Nanlut,
,, 0.20 ,2015-11-04,0117/2015,Lead,"Top Ten Star Production Co.,Ltd",,2016-11-03,First-come-first-serve,2016-17,,Shan,Kalaw,Baw Saing,
,, 0.93 ,2016-02-26,041/2015,Coal,"Htoo San Mining Co.,Ltd",,2017-02-25,First-come-first-serve,2016-17,,Shan,Nansan,nanleck,
,, 0.20 ,2016-01-20,0008/2016,Tin and Tungsten ,"Hein Htet Htet Aung Co., Ltd",,2017-01-19,First-come-first-serve,2016-17,,Shan,Yengan,Lal Kying,
,, 0.20 ,2016-02-03,0009/2016,Antimony,"Nagar Khan Hte Mining Co.,Ltd",,2017-02-02,First-come-first-serve,2016-17,,Shan,Hopong,Moutmon,
,, 0.20 ,2016-02-03,0010/2016,Antimony,"Nagar Khan Hte Mining Co.,Ltd",,2017-02-02,First-come-first-serve,2016-17,,Shan,Hopong,Moutmon,
,, 0.20 ,2016-02-17,0015/2016,Antimony,"Kaung Tan Mining Co.,Ltd",,2017-02-16,First-come-first-serve,2016-17,,Shan,Hopong,Moutmon,
,, 0.20 ,2016-02-17,0016/2016,Antimony,"Kaung Tan Mining Co.,Ltd",,2017-02-16,First-come-first-serve,2016-17,,Shan,Hopong,Moutmon,
,, 0.91 ,2016-03-09,036/2016,Coal,"U Sett Nyut Aung Co.,Ltd",,2017-03-08,First-come-first-serve,2016-17,,Shan,Laechar,Hatli,
,, 0.85 ,2016-03-09,040/2016,Coal,"U Sett Nyut Aung Co.,Ltd",,2017-03-08,First-come-first-serve,2016-17,,Shan,Laechar,Hatli,
,, 0.20 ,2015-07-27,0111/2014,Lead and Associated,"Haw Htike Co.,Ltd",,2016-07-01,First-come-first-serve,2016-17,,Shan,NaungCho,Nan eisar,
,, 0.20 ,2015-07-27,0112/2014,Lead and Associated,"Haw Htike Co.,Ltd",,2016-07-01,First-come-first-serve,2016-17,,Shan,NaungCho,Nan eisar,
,, 32.92 ,2018-09-19,0134/2014,Lead and Associated,New Day Asia Mining,,2019-09-18,First-come-first-serve,2016-17,,Shan,Mantone,Ma Ho Chung,
,, 0.20 ,2016-01-07,0001/2015,Lead and Associated,"Universal Family Co.,Ltd",,2017-01-06,First-come-first-serve,2016-17,,Shan,MoneKoe,Manjat,
,, 0.20 ,2016-01-07,0002/2015,Lead and Associated,"Universal Family Co.,Ltd",,2017-01-06,First-come-first-serve,2016-17,,Shan,MoneKoe,Manjat,
,, 0.20 ,2015-04-08,0038/2015,Antimony,"Htoo Myat Moe Mining Co.,Ltd",,2016-04-07,First-come-first-serve,2016-17,,Shan,Mineyal,ManWat,
,, 0.10 ,2015-04-08,0039/2015,Antimony,"Htoo Myat Moe Mining Co.,Ltd",,2016-04-07,First-come-first-serve,2016-17,,Shan,Mineyal,ManWat,
,, 0.81 ,2015-04-29,060/2015,Limestone,"Ngwe Yi Pearl Mining Co.,Ltd",,2016-04-28,First-come-first-serve,2016-17,,Shan,NaungCho,Konetar,
,, 0.20 ,2015-05-13,067/2015,Quartzite,"Sein Pa DaThar Mining  Co.,Ltd",,2016-05-12,First-come-first-serve,2016-17,,Shan,Nankan,Pankar,
,, 0.20 ,2015-05-13,068/2015,Quartzite,"Sein Pa DaThar Mining  Co.,Ltd",,2016-05-12,First-come-first-serve,2016-17,,Shan,Nankan,Pankar,
,, 0.20 ,2015-05-13,069/2015,Quartzite,"Sein Pa DaThar Mining  Co.,Ltd",,2016-05-12,First-come-first-serve,2016-17,,Shan,Nankan,Pankar,
,, 0.20 ,2015-05-13,070/2015,Quartzite,"Sein Pa DaThar Mining  Co.,Ltd",,2016-05-12,First-come-first-serve,2016-17,,Shan,Nankan,Pankar,
,, 0.89 ,2015-05-27,075/2015,Coal,"Ngwe Yi Pearl Mining Co.,Ltd",,2016-05-26,First-come-first-serve,2016-17,,Shan,Mineyal,KoeSaing,
,, 0.20 ,2015-07-01,084/2015,Coal,"Nyein Chan Kaung Kin Co.,Ltd",,2016-06-30,First-come-first-serve,2016-17,,Shan,TantYan,Moetay,
,, 0.20 ,2015-07-01,085/2015,Coal,"Nyein Chan Kaung Kin Co.,Ltd",,2016-06-30,First-come-first-serve,2016-17,,Shan,TantYan,Moetay,
,, 428.00 ,2018-10-03,0084/2015,Lead and Zinc Associated,Asia Pasific,,2019-10-02,First-come-first-serve,2016-17,,Shan,Nanmatoo,Mantone,
,, 0.20 ,2015-09-02,0093/2015,Iron,"Chin Shwe Haw Co.,Ltd",,2016-09-01,First-come-first-serve,2016-17,,Shan,Loukkying,Mantonepar,
,, 0.20 ,2015-09-02,0094/2015,Iron,"Chin Shwe Haw Co.,Ltd",,2016-09-01,First-come-first-serve,2016-17,,Shan,Loukkying,Mantonepar,
,, 0.68 ,2015-11-11,0141/2015,Coal,"Ngwe Yi Pearl Mining Co.,Ltd",,2016-11-10,First-come-first-serve,2016-17,,Shan,Mineyal,KoeSaing,
,, 0.20 ,2015-09-24,0143/2014,Iron,"Mahar Shwe Zabu Co.,Ltd",,2016-09-23,First-come-first-serve,2016-17,,Shan,Mabane,Lonepulwalsaing,
,, 0.20 ,2015-09-24,0144/2014,Iron,"Mahar Shwe Zabu Co.,Ltd",,2016-09-23,First-come-first-serve,2016-17,,Shan,Mabane,Lonepulwalsaing,
,, 0.20 ,2015-09-24,0145/2014,Iron,"Mahar Shwe Zabu Co.,Ltd",,2016-09-23,First-come-first-serve,2016-17,,Shan,Mabane,Lonepulwalsaing,
,, 0.20 ,2015-09-24,0146/2014,Iron,"Mahar Shwe Zabu Co.,Ltd",,2016-09-23,First-come-first-serve,2016-17,,Shan,Mabane,Lonepulwalsaing,
,, 0.23 ,2016-02-03,027/2016,Coal,"Ngwe Yi Pearl Mining Co.,Ltd",,2017-02-02,First-come-first-serve,2016-17,,Shan,Thipaw,Nanma,
,, 0.96 ,2016-02-03,028/2016,Coal,"Ngwe Yi Pearl Mining Co.,Ltd",,2017-02-02,First-come-first-serve,2016-17,,Shan,Thipaw,Nanma,
,, 0.95 ,2016-02-03,029/2016,Coal,"Ngwe Yi Pearl Mining Co.,Ltd",,2017-02-02,First-come-first-serve,2016-17,,Shan,Thipaw,Nanma,
,, 0.20 ,2016-03-24,0030/2016,Lead and Zinc,"Khaing Wai Phyo Co.,Ltd",,2017-03-23,First-come-first-serve,2016-17,,Shan,Hpopan,Nanpache,
,, 0.20 ,2016-03-24,45/2016,Coal,"Nyein Chan Kaung Kin Co.,Ltd",,2017-03-23,First-come-first-serve,2016-17,,Shan,TantYan,Monema,
,, 0.36 ,2016-03-30,46/2016,Coal,Shwe Linkar Industry Production,,2017-03-29,First-come-first-serve,2016-17,,Shan,TantYan,Narhote,
,, 0.20 ,2016-03-30,47/2016,Coal,Shwe Linkar Industry Production,,2017-03-29,First-come-first-serve,2016-17,,Shan,TantYan,Narhote,
,, 0.20 ,2015-10-02,0270/2013,Tin and Tungsten Associated,"Quartz Seven Co.,Ltd",,2016-10-01,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-10-02,0271/2013,Tin and Tungsten Associated,"Quartz Seven Co.,Ltd",,2016-10-01,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-10-02,0272/2013,Tin and Tungsten Associated,"Quartz Seven Co.,Ltd",,2016-10-01,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 2.02 ,2014-03-06,0060/2014,Iron and Associated,"Myanmar Haw Phone Mining Co.,Ltd",,2016-03-05,First-come-first-serve,2016-17,,Shan,Mine Young,Hawlpa,
,, 0.20 ,2015-04-09,0072/2014,Tin and Tungsten ,"Loipayar Co.,Ltd",,2016-04-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-04-09,0073/2014,Tin and Tungsten ,"Loipayar Co.,Ltd",,2016-04-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-04-09,0074/2014,Tin and Tungsten ,"Loipayar Co.,Ltd",,2016-04-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-04-09,0075/2014,Tin and Tungsten ,"Loipayar Co.,Ltd",,2016-04-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-05-21,0096/2014,Tin and Tungsten ,"Pyae Phyo Kyawl Co.,Ltd",,2016-05-20,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-05-21,0097/2014,Tin and Tungsten ,"Pyae Phyo Kyawl Co.,Ltd",,2016-05-20,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-05-21,0098/2014,Tin and Tungsten ,"Pyae Phyo Kyawl Co.,Ltd",,2016-05-20,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-05-21,0099/2014,Tin and Tungsten ,"Pyae Phyo Kyawl Co.,Ltd",,2016-05-20,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-05-21,0100/2014,Tin and Tungsten ,"Pyae Phyo Kyawl Co.,Ltd",,2016-05-20,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-05-21,0101/2014,Tin and Tungsten ,"Pyae Phyo Kyawl Co.,Ltd",,2016-05-20,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 2.02 ,2014-06-19,0117/2014,Iron,"Royal  Light  Ron Ann
 Co.,Ltd",,2016-06-18,First-come-first-serve,2016-17,,Shan,Mine Young,Hawlpa,
,, 0.20 ,2015-08-19,0124/2014,Tin and Tungsten ,"Aung LanTaKone Co.,Ltd",,2016-08-18,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-08-19,0125/2014,Tin and Tungsten ,"Aung LanTaKone Co.,Ltd",,2016-08-18,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.19 ,2015-10-22,0158/2014,Lead and Zinc,"Sai Wana Mining Co.,Ltd",,2016-10-21,First-come-first-serve,2016-17,,Shan,Tarchileik,MineKoe,
,, 0.20 ,2015-10-22,0153/2014,Tin and Tungsten ,"That Htun Co.,Ltd",,2016-10-21,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-10-22,0154/2014,Tin and Tungsten ,"That Htun Co.,Ltd",,2016-10-21,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-10-22,0155/2014,Tin and Tungsten ,"That Htun Co.,Ltd",,2016-10-21,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-10-22,0156/2014,Tin and Tungsten ,"That Htun Co.,Ltd",,2016-10-21,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-10-22,0157/2014,Tin and Tungsten ,"That Htun Co.,Ltd",,2016-10-21,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 4.83 ,2016-04-29,0042/2015,Coal,Gold Sliver Mining,,2017-04-18,First-come-first-serve,2016-17,,Shan,Minetone,Narpakaw,
,, 0.23 ,2015-08-05,095/2015,Limestone,Shwe Pyi Hein Aung,,2016-08-04,First-come-first-serve,2016-17,,Shan,Tarchileik,Minelinn,
,, 0.20 ,2015-09-09,0096/2015,Tin and Tungsten ,"Tay Char Thaw Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0097/2015,Tin and Tungsten ,"Tay Char Thaw Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0098/2015,Tin and Tungsten ,"Tay Char Thaw Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0099/2015,Tin and Tungsten ,"Tay Char Thaw Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0100/2015,Tin and Tungsten ,"Tay Char Thaw Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0105/2015,Tin and Tungsten ,"Antler Industry Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0106/2015,Tin and Tungsten ,"Antler Industry Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0107/2015,Tin and Tungsten ,"Antler Industry Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0108/2015,Tin and Tungsten ,"Antler Industry Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0109/2015,Tin and Tungsten ,"Antler Industry Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0101/2015,Tin and Tungsten ,"Mahar Kyal Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0102/2015,Tin and Tungsten ,"Mahar Kyal Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0103/2015,Tin and Tungsten ,"Mahar Kyal Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0104/2015,Tin and Tungsten ,"Mahar Kyal Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 0.20 ,2015-09-09,0029/2015,Manganese Dioxide,"Sai Wana Mining Co.,Ltd",,2016-09-08,First-come-first-serve,2016-17,,Shan,Minetone,Minekan,
,, 88.26 ,2016-01-22,0002/2016,Coal,"LUMPOONDUM 
MINING Co.,Ltd",,2020-01-21,First-come-first-serve,2016-17,,Shan,Kyaingtone,Hilat,
,, 0.01 ,2015-02-04,022/2015,Bentonite,U Chit Soe Lwin,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,TatarOo,MoeKyoeKwin,
,, 0.01 ,2015-02-04,023/2015,Bentonite,U Chit Soe Lwin,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,TatarOo,MoeKyoeKwin,
,, 0.00 ,2015-02-04,088/2015,Marble,U Tin Win Maung,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,ShweSanShin,
,, 0.00 ,2015-02-04,089/2015,Marble,Daw Khin Wai,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,ShweSanShin,
,, 0.00 ,2015-02-04,090/2015,Marble,U Kyi Naing,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,ShweSanShin,
,, 0.00 ,2015-02-04,091/2015,Marble,U Win Kyung,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,ShweSanShin,
,, 0.00 ,2015-02-04,092/2015,Marble,U Htay Win Htun,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,ShweSanShin,
,, 0.01 ,2015-02-04,093/2015,Marble,U Maung Gyi,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,ShweSanShin,
,, 0.00 ,2015-02-04,067/2015,Marble,U Mat Tin,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,068/2015,Marble,U Bo Sein,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,069/2015,Marble,Daw Yee Yee Mawe,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,070/2015,Marble,U Mat Tin+ (11)Persons,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,071/2015,Marble,U Aye Bo,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,072/2015,Marble,U San,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,073/2015,Marble,U Khaing Zaw Lett,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,075/2015,Marble,U Moe Htay,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,076/2015,Marble,U Sein Than,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.00 ,2015-02-04,077/2015,Marble,U Maung Lwin,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
,, 0.01 ,2015-02-04,079/2015,Marble,Daw Mu Mu Thin,,2016-02-03,First-come-first-serve,2016-17,,Mandalay,Madaya,Patamyar Taung,
