,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
849,SHWE BYAIN PHYU CO,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
850,SHWE BYAIN PHYU CO,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
851,SHWE BYAIN PHYU CO,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
852,SHWE BYAIN PHYU CO,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,34029837.0,0.0,34029837.0,34029837.0,0.0,34029837.0,0,
853,SHWE BYAIN PHYU CO,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,186270515.069848,0.0,186270515.069848,185710451.76,0.0,185710451.76,560063.3098480105,Not material difference < 5 Million Kyats
854,SHWE BYAIN PHYU CO,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,1706896477.0,0.0,1706896477.0,-1706896477,Tax not reported by the extractive company
855,SHWE BYAIN PHYU CO,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,38034093.88,0.0,38034093.88,38034093.88,0.0,38034093.88,0,
856,SHWE BYAIN PHYU CO,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
857,SHWE BYAIN PHYU CO,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,11149356.74,0.0,11149356.74,-11149356.74,Tax not reported by the extractive company
858,SHWE BYAIN PHYU CO,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
859,SHWE BYAIN PHYU CO,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
860,SHWE BYAIN PHYU CO,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
861,NILAR YOMA TRADING,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
862,NILAR YOMA TRADING,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,892850.0,0.0,892850.0,0.0,892850.0,892850.0,0,
863,NILAR YOMA TRADING,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,892850.0,-892850.0,0.0,0,
864,NILAR YOMA TRADING,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
865,NILAR YOMA TRADING,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,37755446.0,-37755446.0,0.0,0.0,0.0,0.0,0,
866,NILAR YOMA TRADING,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,377392.0,-377392.0,0.0,0.0,0.0,0.0,0,
867,NILAR YOMA TRADING,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,2000000.0,0.0,2000000.0,2000000.0,0.0,2000000.0,0,
868,NILAR YOMA TRADING,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
869,NILAR YOMA TRADING,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,37755446.0,37755446.0,37755446.0,0.0,37755446.0,0,
870,NILAR YOMA TRADING,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
871,NILAR YOMA TRADING,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
872,NILAR YOMA TRADING,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
873,NILAR YOMA TRADING,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,885428939.0,-885428939.0,0.0,0,
874,NILAR YOMA TRADING,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,2975884522.0,-2975884522.0,0.0,0,
875,NILAR YOMA TRADING,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
876,NILAR YOMA TRADING,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
877,NILAR YOMA TRADING,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
878,NILAR YOMA TRADING,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,377392.0,377392.0,377392.0,0.0,377392.0,0,
879,NILAR YOMA TRADING,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
880,NILAR YOMA TRADING,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
881,NILAR YOMA TRADING,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
882,Myanma Gon Yi Gems & Jewellery,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
883,Myanma Gon Yi Gems & Jewellery,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
884,Myanma Gon Yi Gems & Jewellery,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
885,Myanma Gon Yi Gems & Jewellery,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
886,Myanma Gon Yi Gems & Jewellery,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
887,Myanma Gon Yi Gems & Jewellery,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
888,Myanma Gon Yi Gems & Jewellery,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
889,Myanma Gon Yi Gems & Jewellery,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
890,Myanma Gon Yi Gems & Jewellery,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
891,Myanma Gon Yi Gems & Jewellery,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
892,Myanma Gon Yi Gems & Jewellery,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
893,Myanma Gon Yi Gems & Jewellery,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
894,Myanma Gon Yi Gems & Jewellery,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
895,Myanma Gon Yi Gems & Jewellery,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
896,Myanma Gon Yi Gems & Jewellery,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
897,Myanma Gon Yi Gems & Jewellery,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
898,Myanma Gon Yi Gems & Jewellery,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
899,Myanma Gon Yi Gems & Jewellery,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
900,Myanma Gon Yi Gems & Jewellery,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
901,Myanma Gon Yi Gems & Jewellery,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
902,Myanma Gon Yi Gems & Jewellery,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
903,Ayar Yadanar,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
904,Ayar Yadanar,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,708222210.0,0.0,708222210.0,0.0,949274930.0,949274930.0,-241052720,Tax not reported by the extractive company
905,Ayar Yadanar,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,949274930.0,-949274930.0,0.0,0,
906,Ayar Yadanar,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
907,Ayar Yadanar,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
908,Ayar Yadanar,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
909,Ayar Yadanar,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,604400000.0,1609300000.0,2213700000.0,2213700000.0,0.0,2213700000.0,0,
910,Ayar Yadanar,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
911,Ayar Yadanar,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,346568680.9708,0.0,346568680.9708,337493593.5974,0.0,337493593.5974,9075087.373399973,Tax not reported by the Govt Body
912,Ayar Yadanar,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
913,Ayar Yadanar,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
914,Ayar Yadanar,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,251000.0,0.0,251000.0,-251000,Not material difference < 5 Million Kyats
915,Ayar Yadanar,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,191704892.0,191704892.0,191704892.0,0.0,191704892.0,0,
916,Ayar Yadanar,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,738147702.45124,738147702.45124,1084610965.7674,-346463263.31616,738147702.4512401,0,
917,Ayar Yadanar,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
918,Ayar Yadanar,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
919,Ayar Yadanar,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
920,Ayar Yadanar,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,23119447.3984,0.0,23119447.3984,22523110.496000003,0.0,22523110.496000003,596336.9023999982,Not material difference < 5 Million Kyats
921,Ayar Yadanar,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
922,Ayar Yadanar,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
923,Ayar Yadanar,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
924,Kaung Myat Thukha,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
925,Kaung Myat Thukha,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,63403480.0,0.0,63403480.0,0.0,63403480.0,63403480.0,0,
926,Kaung Myat Thukha,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,63403480.0,-63403480.0,0.0,0,
927,Kaung Myat Thukha,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,490191810.06,0.0,490191810.06,511192023.06,0.0,511192023.06,-21000213,Tax not reported by the extractive company
928,Kaung Myat Thukha,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,155616769.70000002,0.0,155616769.70000002,155616769.70000002,0.0,155616769.70000002,0,Not material difference < 5 Million Kyats
929,Kaung Myat Thukha,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,66692901.300000004,0.0,66692901.300000004,66692901.300000004,0.0,66692901.300000004,0,
930,Kaung Myat Thukha,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,804290000.0,0.0,804290000.0,-804290000,Tax not reported by the extractive company
931,Kaung Myat Thukha,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,20007194.060000002,0.0,20007194.060000002,20007194.060000002,0.0,20007194.060000002,0,
932,Kaung Myat Thukha,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,353396722.24,0.0,353396722.24,363340844.46000004,0.0,363340844.46000004,-9944122.220000029,Tax not reported by the extractive company
933,Kaung Myat Thukha,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
934,Kaung Myat Thukha,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
935,Kaung Myat Thukha,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
936,Kaung Myat Thukha,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,39152291.0,0.0,39152291.0,38652291.0,0.0,38652291.0,500000,Not material difference < 5 Million Kyats
937,Kaung Myat Thukha,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,125112923.0,0.0,125112923.0,478509645.24,-353396722.24,125112923.0,0,
938,Kaung Myat Thukha,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,31691462.0,0.0,31691462.0,651097.0,0.0,651097.0,31040365,Tax not reported by the Govt Body
939,Kaung Myat Thukha,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,155616769.70000002,-155616769.70000002,0.0,0,
940,Kaung Myat Thukha,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
941,Kaung Myat Thukha,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,21337056.060000002,0.0,21337056.060000002,22210734.76,0.0,22210734.76,-873678.6999999993,Not material difference < 5 Million Kyats
942,Kaung Myat Thukha,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
943,Kaung Myat Thukha,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
944,Kaung Myat Thukha,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
945,Unity Gems Co;Ltd.,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
946,Unity Gems Co;Ltd.,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,21771534.0,0.0,21771534.0,0.0,21771534.0,21771534.0,0,
947,Unity Gems Co;Ltd.,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,21771534.0,-21771534.0,0.0,0,
948,Unity Gems Co;Ltd.,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,241283234.84,0.0,241283234.84,244259977.84,0.0,244259977.84,-2976743,Not material difference < 5 Million Kyats
949,Unity Gems Co;Ltd.,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,74589730.38000001,0.0,74589730.38000001,74589730.38000001,0.0,74589730.38000001,0,
950,Unity Gems Co;Ltd.,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,85136328.38000001,-53168914.6,31967413.78000001,31967413.78,0.0,31967413.78,0,
951,Unity Gems Co;Ltd.,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,16200000.0,0.0,16200000.0,16200000.0,0.0,16200000.0,0,
952,Unity Gems Co;Ltd.,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,10013741.98,0.0,10013741.98,10013741.98,0.0,10013741.98,0,
953,Unity Gems Co;Ltd.,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,724068829.0200001,0.0,724068829.0200001,725371046.0200001,0.0,725371046.0200001,-1302217,Not material difference < 5 Million Kyats
954,Unity Gems Co;Ltd.,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
955,Unity Gems Co;Ltd.,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
956,Unity Gems Co;Ltd.,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,4470955.0,0.0,4470955.0,-4470955,Not material difference < 5 Million Kyats
957,Unity Gems Co;Ltd.,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
958,Unity Gems Co;Ltd.,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,724068829.0200001,-724068829.0200001,0.0,0,
959,Unity Gems Co;Ltd.,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
960,Unity Gems Co;Ltd.,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,74589730.38000001,-74589730.38000001,0.0,0,
961,Unity Gems Co;Ltd.,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
962,Unity Gems Co;Ltd.,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,53168914.6,53168914.6,53464161.6,0.0,53464161.6,-295247,Not material difference < 5 Million Kyats
963,Unity Gems Co;Ltd.,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
964,Unity Gems Co;Ltd.,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
965,Unity Gems Co;Ltd.,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
966,Thiha & Three Brothers Gems & Jewellery,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
967,Thiha & Three Brothers Gems & Jewellery,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
