,comment,company_name,final_difference,name_of_revenue_stream,paid_to,payment_category,per_company_adjust,per_company_final,per_company_original,per_government_adjust,per_government_final,per_government_original,units
1959,,Petronas Carigali Myanmar Inc (PCMI),0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1960,,Petronas Carigali Myanmar Inc (PCMI),0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
1961,,Petronas Carigali Myanmar Inc (PCMI),0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1962,,Petronas Carigali Myanmar Inc (PCMI),0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1963,,Petronas Carigali Myanmar Inc (PCMI),0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
1964,,Petronas Carigali Myanmar Inc (PCMI),0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
1965,Tax not reported by the extractive company,Petronas Carigali Myanmar Inc (PCMI),-7956295072,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,18165831853,18165831853,0,26122126925,26122126925,MMK
1966,,Petronas Carigali Myanmar Inc (PCMI),0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1967,,Petronas Carigali Myanmar Inc (PCMI),0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1968,,Petronas Carigali Myanmar Inc (PCMI),0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1969,,Petronas Carigali Myanmar Inc (PCMI),0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1970,,Petronas Carigali Myanmar Inc (PCMI),0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1971,,Petronas Carigali Myanmar Inc (PCMI),0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1972,,Petronas Carigali Myanmar Inc (PCMI),0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1973,,Petronas Carigali Myanmar Inc (PCMI),0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1974,,Petronas Carigali Myanmar Inc (PCMI),0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
1975,,Petronas Carigali Myanmar Inc (PCMI),0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1976,,Petronas Carigali Myanmar Inc (PCMI),0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1977,,Petronas Carigali Myanmar Inc (PCMI),0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1978,,Petronas Carigali Myanmar Inc (PCMI),0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1979,,Petronas Carigali Myanmar Inc (PCMI),0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1980,,Petronas Carigali Myanmar Inc (PCMI),0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1981,,Petronas Carigali Myanmar Inc (PCMI),0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1982,,Petronas Carigali Myanmar Inc (PCMI),0,Data fee,MOGE,payments in cash,0,100090000,100090000,0,100090000,100090000,MMK
1983,,Petronas Carigali Myanmar Inc (PCMI),0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1984,,Petronas Carigali Myanmar Inc (PCMI),0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1985,,Petronas Carigali Myanmar Inc (PCMI),0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1986,,Petronas Carigali Myanmar Inc (PCMI),0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1987,,Petronas Carigali Myanmar Inc (PCMI),0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1988,,Petronas Carigali Myanmar Inc (PCMI),0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1989,,Petronas Carigali Myanmar Inc (PCMI),0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1990,,Petronas Carigali Myanmar Inc (PCMI),0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1991,,Geopetrol International Holding Inc,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1992,,Geopetrol International Holding Inc,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1993,,Geopetrol International Holding Inc,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1994,,Geopetrol International Holding Inc,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1995,,Geopetrol International Holding Inc,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1996,,Geopetrol International Holding Inc,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1997,,Geopetrol International Holding Inc,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1998,,Geopetrol International Holding Inc,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1999,,Geopetrol International Holding Inc,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2000,,Geopetrol International Holding Inc,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
2001,,Geopetrol International Holding Inc,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2002,,Geopetrol International Holding Inc,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2003,,Geopetrol International Holding Inc,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
2004,,Geopetrol International Holding Inc,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
2005,,Geopetrol International Holding Inc,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2006,,Geopetrol International Holding Inc,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2007,,Geopetrol International Holding Inc,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2008,,Geopetrol International Holding Inc,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2009,Tax not reported by the Govt Body,Geopetrol International Holding Inc,250064092.2,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,250064092.2,250064092.2,0,0,0,MMK
2010,,Geopetrol International Holding Inc,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2011,,Geopetrol International Holding Inc,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2012,,Geopetrol International Holding Inc,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2013,,Geopetrol International Holding Inc,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2014,,Geopetrol International Holding Inc,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
2015,,Geopetrol International Holding Inc,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2016,,Geopetrol International Holding Inc,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2017,,Geopetrol International Holding Inc,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2018,,Geopetrol International Holding Inc,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
2019,,Geopetrol International Holding Inc,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2020,,Geopetrol International Holding Inc,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2021,,Geopetrol International Holding Inc,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
2022,,Geopetrol International Holding Inc,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2023,,Geopetrol International Holding Inc,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2024,,Geopetrol International Holding Inc,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2025,,Geopetrol International Holding Inc,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2026,,Geopetrol International Holding Inc,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
2027,,Geopetrol International Holding Inc,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
2028,,Geopetrol International Holding Inc,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
2029,,Geopetrol International Holding Inc,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2030,,Geopetrol International Holding Inc,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2031,,Jubilant Oil & Gas Pte.Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2032,,Jubilant Oil & Gas Pte.Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2033,,Jubilant Oil & Gas Pte.Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
2034,,Jubilant Oil & Gas Pte.Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2035,,Jubilant Oil & Gas Pte.Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2036,,Jubilant Oil & Gas Pte.Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
2037,,Jubilant Oil & Gas Pte.Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
2038,,Jubilant Oil & Gas Pte.Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2039,,Jubilant Oil & Gas Pte.Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2040,,Jubilant Oil & Gas Pte.Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
2041,,Jubilant Oil & Gas Pte.Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2042,,Jubilant Oil & Gas Pte.Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2043,,Jubilant Oil & Gas Pte.Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
2044,,Jubilant Oil & Gas Pte.Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
2045,,Jubilant Oil & Gas Pte.Ltd,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2046,,Jubilant Oil & Gas Pte.Ltd,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2047,,Jubilant Oil & Gas Pte.Ltd,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2048,,Jubilant Oil & Gas Pte.Ltd,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2049,,Jubilant Oil & Gas Pte.Ltd,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2050,,Jubilant Oil & Gas Pte.Ltd,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2051,,Jubilant Oil & Gas Pte.Ltd,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2052,,Jubilant Oil & Gas Pte.Ltd,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2053,,Jubilant Oil & Gas Pte.Ltd,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2054,,Jubilant Oil & Gas Pte.Ltd,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
2055,,Jubilant Oil & Gas Pte.Ltd,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2056,,Jubilant Oil & Gas Pte.Ltd,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2057,,Jubilant Oil & Gas Pte.Ltd,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2058,,Jubilant Oil & Gas Pte.Ltd,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
2059,,Jubilant Oil & Gas Pte.Ltd,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2060,,Jubilant Oil & Gas Pte.Ltd,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2061,,Jubilant Oil & Gas Pte.Ltd,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
2062,,Jubilant Oil & Gas Pte.Ltd,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2063,,Jubilant Oil & Gas Pte.Ltd,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2064,,Jubilant Oil & Gas Pte.Ltd,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2065,,Jubilant Oil & Gas Pte.Ltd,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2066,,Jubilant Oil & Gas Pte.Ltd,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
2067,,Jubilant Oil & Gas Pte.Ltd,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
2068,,Jubilant Oil & Gas Pte.Ltd,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
2069,,Jubilant Oil & Gas Pte.Ltd,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2070,,Jubilant Oil & Gas Pte.Ltd,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2071,,PTTEP South Asia Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2072,,PTTEP South Asia Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2073,,PTTEP South Asia Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
2074,,PTTEP South Asia Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2075,,PTTEP South Asia Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2076,,PTTEP South Asia Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
2077,,PTTEP South Asia Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
2078,,PTTEP South Asia Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2079,,PTTEP South Asia Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2080,,PTTEP South Asia Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
2081,,PTTEP South Asia Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2082,,PTTEP South Asia Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2083,,PTTEP South Asia Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
2084,,PTTEP South Asia Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
2085,,PTTEP South Asia Ltd,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2086,,PTTEP South Asia Ltd,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2087,,PTTEP South Asia Ltd,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2088,,PTTEP South Asia Ltd,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2089,,PTTEP South Asia Ltd,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,763062527.6,763062527.6,0,763062527.6,763062527.6,MMK
2090,,PTTEP South Asia Ltd,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2091,,PTTEP South Asia Ltd,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2092,,PTTEP South Asia Ltd,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2093,,PTTEP South Asia Ltd,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2094,,PTTEP South Asia Ltd,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
2095,,PTTEP South Asia Ltd,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2096,,PTTEP South Asia Ltd,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2097,,PTTEP South Asia Ltd,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2098,,PTTEP South Asia Ltd,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
2099,,PTTEP South Asia Ltd,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2100,,PTTEP South Asia Ltd,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2101,,PTTEP South Asia Ltd,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
2102,,PTTEP South Asia Ltd,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2103,,PTTEP South Asia Ltd,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2104,,PTTEP South Asia Ltd,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2105,,PTTEP South Asia Ltd,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2106,,PTTEP South Asia Ltd,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
2107,,PTTEP South Asia Ltd,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
2108,,PTTEP South Asia Ltd,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
2109,,PTTEP South Asia Ltd,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2110,,PTTEP South Asia Ltd,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,111597526.8,111597526.8,0,0,0,MMK
2111,,IsTech Energy EP5 Pte,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2112,,IsTech Energy EP5 Pte,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2113,,IsTech Energy EP5 Pte,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
2114,,IsTech Energy EP5 Pte,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2115,,IsTech Energy EP5 Pte,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2116,,IsTech Energy EP5 Pte,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
2117,,IsTech Energy EP5 Pte,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
2118,,IsTech Energy EP5 Pte,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2119,,IsTech Energy EP5 Pte,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2120,,IsTech Energy EP5 Pte,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
2121,,IsTech Energy EP5 Pte,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2122,,IsTech Energy EP5 Pte,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2123,,IsTech Energy EP5 Pte,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
2124,,IsTech Energy EP5 Pte,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
2125,,IsTech Energy EP5 Pte,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2126,,IsTech Energy EP5 Pte,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2127,,IsTech Energy EP5 Pte,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2128,,IsTech Energy EP5 Pte,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2129,,IsTech Energy EP5 Pte,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2130,,IsTech Energy EP5 Pte,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2131,,IsTech Energy EP5 Pte,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2132,,IsTech Energy EP5 Pte,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2133,,IsTech Energy EP5 Pte,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2134,,IsTech Energy EP5 Pte,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
2135,,IsTech Energy EP5 Pte,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2136,,IsTech Energy EP5 Pte,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2137,,IsTech Energy EP5 Pte,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2138,,IsTech Energy EP5 Pte,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
2139,,IsTech Energy EP5 Pte,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2140,,IsTech Energy EP5 Pte,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
2141,,IsTech Energy EP5 Pte,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
2142,,IsTech Energy EP5 Pte,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2143,,IsTech Energy EP5 Pte,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
2144,,IsTech Energy EP5 Pte,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2145,,IsTech Energy EP5 Pte,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
2146,,IsTech Energy EP5 Pte,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
2147,,IsTech Energy EP5 Pte,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
2148,,IsTech Energy EP5 Pte,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
2149,,IsTech Energy EP5 Pte,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2150,,IsTech Energy EP5 Pte,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
2151,,Asia Orient  International Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2152,,Asia Orient  International Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
2153,,Asia Orient  International Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
2154,,Asia Orient  International Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2155,,Asia Orient  International Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
2156,,Asia Orient  International Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
2157,,Asia Orient  International Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
2158,,Asia Orient  International Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2159,,Asia Orient  International Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
2160,,Asia Orient  International Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
2161,,Asia Orient  International Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2162,,Asia Orient  International Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
2163,,Asia Orient  International Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
2164,,Asia Orient  International Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
2165,,Asia Orient  International Ltd,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2166,,Asia Orient  International Ltd,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2167,,Asia Orient  International Ltd,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2168,,Asia Orient  International Ltd,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2169,,Asia Orient  International Ltd,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2170,,Asia Orient  International Ltd,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2171,,Asia Orient  International Ltd,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2172,,Asia Orient  International Ltd,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
2173,,Asia Orient  International Ltd,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2174,,Asia Orient  International Ltd,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
2175,,Asia Orient  International Ltd,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2176,,Asia Orient  International Ltd,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
2177,,Asia Orient  International Ltd,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
2178,,Asia Orient  International Ltd,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
2179,,Asia Orient  International Ltd,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
